index,Year_Birth,Education,Income,Kidhome,Teenhome
603,-1.6410397818511366,5,0.7635945966933999,-0.90806200631928,2.7874946422821307
608,0.3429038350136771,1,-0.6630008879675452,-0.90806200631928,0.9473392549565187
612,0.19594504857924644,1,-1.2130119234839594,1.0073812882604511,-0.8928161323690932
623,0.5633420146653231,2,-0.3757837575202526,1.0073812882604511,-0.8928161323690932
628,0.4898626214481077,5,-0.49152658559813794,1.0073812882604511,0.9473392549565187
632,-0.02449313107239954,2,0.8100685055558626,-0.90806200631928,0.9473392549565187
634,0.19594504857924644,3,1.8079782342932895,-0.90806200631928,-0.8928161323690932
637,-0.6123282768101221,3,0.5176876074571853,-0.90806200631928,0.9473392549565187
643,-0.4653694903756915,3,0.03969019648440727,-0.90806200631928,0.9473392549565187
644,-1.714519175068352,4,1.5155973361946122,-0.90806200631928,-0.8928161323690932
659,-0.31841070394126086,5,0.07820911193798004,1.0073812882604511,2.7874946422821307
663,0.7103008010997537,1,-0.8879736840224702,-0.90806200631928,-0.8928161323690932
667,1.224656553620261,1,-1.116016828410651,1.0073812882604511,-0.8928161323690932
670,-0.4653694903756915,5,0.6629709081353348,-0.90806200631928,0.9473392549565187
682,0.8572595875341844,2,-0.18672473287856214,-0.90806200631928,-0.8928161323690932
692,-0.9062458496789835,4,-0.12736466510228334,-0.90806200631928,0.9473392549565187
693,-1.3471222089822754,1,-1.4872033337295607,-0.90806200631928,-0.8928161323690932
708,-1.6410397818511366,5,0.9919168636573312,-0.90806200631928,0.9473392549565187
711,-0.39189009715847617,4,0.4743770877865618,-0.90806200631928,0.9473392549565187
724,0.4163832282308924,3,-1.7469734108947181,1.0073812882604511,-0.8928161323690932
738,1.3716153400546915,1,-1.2823738835579654,1.0073812882604511,-0.8928161323690932
746,0.3429038350136771,2,-1.3048897713351746,1.0073812882604511,-0.8928161323690932
749,-1.2001634225478448,2,0.8611479369182091,-0.90806200631928,-0.8928161323690932
760,0.783780194316969,2,-0.44333142085188026,1.0073812882604511,-0.8928161323690932
769,-1.0532046361134142,4,0.7910881704048268,-0.90806200631928,0.9473392549565187
785,1.1511771604030456,1,-1.1456968622987904,1.0073812882604511,-0.8928161323690932
790,-1.8614779615027828,4,0.8277927891160212,-0.90806200631928,-0.8928161323690932
808,0.1224656553620311,3,0.6798113035389499,1.0073812882604511,0.9473392549565187
814,1.1511771604030456,5,2.1756291869860256,-0.90806200631928,-0.8928161323690932
833,0.7103008010997537,2,-0.9268182424810854,1.0073812882604511,-0.8928161323690932
846,1.5185741264891224,2,0.7706191815164548,-0.90806200631928,-0.8928161323690932
852,-0.9797252428961988,2,1.734941160305235,-0.90806200631928,-0.8928161323690932
856,0.19594504857924644,4,-0.3013045502241536,-0.90806200631928,0.9473392549565187
867,1.1511771604030456,4,-1.1894260658330398,2.9228245828401827,-0.8928161323690932
868,0.5633420146653231,3,0.37770763571829585,-0.90806200631928,0.9473392549565187
873,0.783780194316969,2,-0.12364303075894297,1.0073812882604511,0.9473392549565187
893,1.5185741264891224,1,-0.8459657363720159,1.0073812882604511,-0.8928161323690932
911,1.5920535197063377,3,1.3984588952379742,-0.90806200631928,-0.8928161323690932
918,-1.2001634225478448,2,-0.113780699749091,-0.90806200631928,0.9473392549565187
927,0.8572595875341844,2,1.3520315068048032,-0.90806200631928,-0.8928161323690932
930,0.26942444179646174,5,1.6086381947781212,-0.90806200631928,-0.8928161323690932
933,1.3716153400546915,1,-0.9122573481127662,1.0073812882604511,-0.8928161323690932
943,-1.27364281576506,3,2.2949075676900845,-0.90806200631928,-0.8928161323690932
944,1.1511771604030456,1,-1.4024431115599838,-0.90806200631928,-0.8928161323690932
945,1.224656553620261,5,0.3028562649878628,-0.90806200631928,-0.8928161323690932
961,-0.6123282768101221,5,0.350958388875537,-0.90806200631928,0.9473392549565187
962,-0.09797252428961487,4,-0.18756210060581371,1.0073812882604511,-0.8928161323690932
963,0.3429038350136771,5,-0.2242201988877163,-0.90806200631928,0.9473392549565187
980,-0.7592870632445528,2,0.08030253125610899,1.0073812882604511,0.9473392549565187
1005,-1.2001634225478448,3,-0.41509352027178525,-0.90806200631928,0.9473392549565187
1027,1.224656553620261,1,-1.3963024148934722,1.0073812882604511,-0.8928161323690932
1030,0.04898626214481579,3,1.3716631279659237,-0.90806200631928,-0.8928161323690932
1039,-1.27364281576506,3,0.1232874079216902,-0.90806200631928,0.9473392549565187
1041,-1.2001634225478448,3,-0.2816729290630332,1.0073812882604511,0.9473392549565187
1052,-1.5675603886339213,5,1.1185919926187788,-0.90806200631928,-0.8928161323690932
1062,1.224656553620261,5,-0.142018600329186,-0.90806200631928,-0.8928161323690932
1076,0.783780194316969,5,1.9593557112086588,-0.90806200631928,-0.8928161323690932
1077,0.4163832282308924,2,-0.8441514396296375,1.0073812882604511,0.9473392549565187
1092,-0.8327664564617682,3,1.22414684668177,-0.90806200631928,-0.8928161323690932
1111,0.9307389807513997,2,1.7047494016948863,-0.90806200631928,-0.8928161323690932
1114,1.004218373968615,5,-1.3390357664353223,1.0073812882604511,-0.8928161323690932
1118,-0.31841070394126086,1,-1.0429332339933046,-0.90806200631928,-0.8928161323690932
1121,0.6368214078825384,5,-0.6255984628169746,1.0073812882604511,-0.8928161323690932
1128,1.0776977671858303,1,-1.324521392496295,-0.90806200631928,-0.8928161323690932
1130,-1.4206016021994907,4,1.0387164155248363,-0.90806200631928,0.9473392549565187
1134,1.0776977671858303,3,1.2956022260739049,-0.90806200631928,-0.8928161323690932
1136,-0.1714519175068302,5,-0.3849482820907283,1.0073812882604511,0.9473392549565187
1165,0.1224656553620311,3,0.8214194903030507,-0.90806200631928,0.9473392549565187
1170,1.885971092575199,1,-1.4250055197664848,-0.90806200631928,-0.8928161323690932
1174,0.6368214078825384,1,-0.9922259660652922,1.0073812882604511,-0.8928161323690932
1183,-0.9062458496789835,1,-1.3954650471662207,1.0073812882604511,0.9473392549565187
1187,-1.3471222089822754,5,0.788389985505905,-0.90806200631928,0.9473392549565187
1196,-0.39189009715847617,2,0.0855128193367855,-0.90806200631928,0.9473392549565187
1203,0.6368214078825384,3,-1.3847188279998253,1.0073812882604511,-0.8928161323690932
1220,1.1511771604030456,1,-1.6799839927145914,1.0073812882604511,-0.8928161323690932
1229,-1.1266840293306295,4,-0.30707308345633116,1.0073812882604511,0.9473392549565187
1240,1.004218373968615,1,-0.8999759547797429,1.0073812882604511,-0.8928161323690932
1241,-0.2449313107240455,5,0.6517129642467302,2.9228245828401827,0.9473392549565187
1246,1.5920535197063377,1,-1.7469734108947181,1.0073812882604511,-0.8928161323690932
1253,0.1224656553620311,3,1.379943764379856,-0.90806200631928,0.9473392549565187
1255,-0.02449313107239954,5,0.4700972082917204,1.0073812882604511,0.9473392549565187
1264,-1.3471222089822754,3,0.09704988580114063,1.0073812882604511,0.9473392549565187
1276,0.3429038350136771,4,-0.3575012288085931,1.0073812882604511,-0.8928161323690932
1277,-0.4653694903756915,3,-0.19784311547929148,1.0073812882604511,2.7874946422821307
1284,-1.4206016021994907,1,-0.8399646009933796,-0.90806200631928,-0.8928161323690932
1287,-0.09797252428961487,2,0.08272159357928023,1.0073812882604511,0.9473392549565187
1306,0.4163832282308924,3,0.23944891986320133,1.0073812882604511,0.9473392549565187
1312,-0.39189009715847617,4,0.004195108934798545,-0.90806200631928,0.9473392549565187
1324,0.26942444179646174,1,-1.2402263746196358,1.0073812882604511,-0.8928161323690932
1337,0.9307389807513997,4,-0.4269097093118909,-0.90806200631928,-0.8928161323690932
1341,0.4898626214481077,4,-0.08326329813370001,-0.90806200631928,0.9473392549565187
1344,0.8572595875341844,1,-0.9623133300306941,1.0073812882604511,-0.8928161323690932
1346,-0.8327664564617682,2,-0.8450818482154726,-0.90806200631928,0.9473392549565187
1348,0.4163832282308924,3,0.7912277316927021,-0.90806200631928,0.9473392549565187
1361,1.5920535197063377,1,-1.2931201027243606,1.0073812882604511,-0.8928161323690932
1398,-0.1714519175068302,4,0.8740340958320252,-0.90806200631928,0.9473392549565187
1416,-0.31841070394126086,1,-1.0429332339933046,-0.90806200631928,-0.8928161323690932
1421,0.1224656553620311,2,0.9607016556025639,-0.90806200631928,-0.8928161323690932
1428,-0.9062458496789835,2,-0.2936286793910141,1.0073812882604511,0.9473392549565187
1435,0.6368214078825384,2,-0.6497425656193953,1.0073812882604511,0.9473392549565187
1442,0.6368214078825384,3,-1.0889419385628498,1.0073812882604511,-0.8928161323690932
1446,0.04898626214481579,2,1.53462419177494,-0.90806200631928,-0.8928161323690932
1449,0.19594504857924644,2,1.1326876826941805,-0.90806200631928,0.9473392549565187
1453,-0.2449313107240455,5,-0.22091724840800173,1.0073812882604511,-0.8928161323690932
1462,-1.1266840293306295,5,0.044760923277208514,1.0073812882604511,0.9473392549565187
1464,1.1511771604030456,4,-0.7899551395047434,1.0073812882604511,-0.8928161323690932
1466,-1.27364281576506,3,0.2638721452413725,-0.90806200631928,0.9473392549565187
1468,-1.494080995416706,5,-0.18179356737363617,1.0073812882604511,0.9473392549565187
1476,-1.0532046361134142,4,0.9212988519924478,-0.90806200631928,-0.8928161323690932
1477,-0.02449313107239954,5,0.6903249205588864,-0.90806200631928,0.9473392549565187
1484,0.4163832282308924,2,1.4156714540759234,-0.90806200631928,0.9473392549565187
1489,0.1224656553620311,4,0.22335285132825425,1.0073812882604511,-0.8928161323690932
1507,0.3429038350136771,2,0.0799768882510667,-0.90806200631928,0.9473392549565187
1512,-0.39189009715847617,3,1.325142698674169,-0.90806200631928,0.9473392549565187
1514,0.4898626214481077,2,-1.119831503612575,-0.90806200631928,-0.8928161323690932
1515,0.7103008010997537,3,0.3122999121340889,1.0073812882604511,-0.8928161323690932
1517,0.5633420146653231,3,-0.5588881672125986,1.0073812882604511,-0.8928161323690932
1530,0.3429038350136771,2,0.5574625745016354,-0.90806200631928,0.9473392549565187
1531,-0.9062458496789835,2,0.3735673175113297,1.0073812882604511,0.9473392549565187
1535,1.2981359468374762,2,-1.0105084947769518,1.0073812882604511,-0.8928161323690932
1549,0.3429038350136771,2,-0.36140894486910047,1.0073812882604511,0.9473392549565187
1550,-1.4206016021994907,4,0.5804436665717622,-0.90806200631928,0.9473392549565187
1556,-0.6123282768101221,4,0.0987246212556438,1.0073812882604511,0.9473392549565187
1559,0.4163832282308924,5,1.1688805766831656,-0.90806200631928,0.9473392549565187
1561,0.4163832282308924,4,0.2153048170607807,-0.90806200631928,2.7874946422821307
1592,1.2981359468374762,1,-1.4574302589828378,1.0073812882604511,-0.8928161323690932
1596,-0.7592870632445528,4,-1.2983303908050372,1.0073812882604511,0.9473392549565187
1604,-0.6858076700273374,3,-0.8344286699076607,1.0073812882604511,0.9473392549565187
1611,0.5633420146653231,2,-1.5193489503701632,-0.90806200631928,-0.8928161323690932
1630,-1.714519175068352,5,1.3028594130434186,-0.90806200631928,0.9473392549565187
1641,-0.4653694903756915,5,0.8879437041902598,-0.90806200631928,2.7874946422821307
1643,0.6368214078825384,1,-0.9517531925814657,1.0073812882604511,-0.8928161323690932
1672,1.1511771604030456,4,1.6323170932876243,-0.90806200631928,-0.8928161323690932
1675,1.5185741264891224,2,-1.1564896018944775,-0.90806200631928,-0.8928161323690932
1677,0.6368214078825384,1,-1.3579695811570665,1.0073812882604511,-0.8928161323690932
1687,-0.1714519175068302,3,0.5341093189971746,-0.90806200631928,0.9473392549565187
1693,0.783780194316969,2,-0.9637554633387384,1.0073812882604511,-0.8928161323690932
1701,-1.1266840293306295,4,-0.30707308345633116,1.0073812882604511,0.9473392549565187
1704,0.19594504857924644,1,-1.6436050170084395,1.0073812882604511,-0.8928161323690932
1706,-1.0532046361134142,4,0.6328256699542778,-0.90806200631928,0.9473392549565187
1711,-0.8327664564617682,4,1.5103870481139356,-0.90806200631928,0.9473392549565187
1714,1.5920535197063377,1,-1.2238046630796464,1.0073812882604511,-0.8928161323690932
1722,1.5185741264891224,3,2.1036620828716814,-0.90806200631928,-0.8928161323690932
1727,-0.39189009715847617,1,-1.0012974497771843,-0.90806200631928,0.9473392549565187
1744,-0.09797252428961487,5,0.6063090252579777,-0.90806200631928,0.9473392549565187
1746,-1.714519175068352,1,-0.7752081634192572,-0.90806200631928,-0.8928161323690932
1753,-1.5675603886339213,5,0.3031353875636133,-0.90806200631928,0.9473392549565187
1755,0.6368214078825384,1,-1.3508984759047198,1.0073812882604511,0.9473392549565187
1764,1.1511771604030456,2,-1.074520605482406,1.0073812882604511,-0.8928161323690932
1768,-0.6858076700273374,1,-0.7817210235201029,-0.90806200631928,-0.8928161323690932
1770,0.26942444179646174,5,-0.9091869997795103,1.0073812882604511,-0.8928161323690932
1777,0.4898626214481077,5,-0.7480402327128726,-0.90806200631928,-0.8928161323690932
1780,0.6368214078825384,1,-1.1564430814651858,1.0073812882604511,-0.8928161323690932
1781,0.4163832282308924,5,-0.1200144372741861,1.0073812882604511,0.9473392549565187
1791,-0.5388488835929068,5,0.179809729511172,1.0073812882604511,0.9473392549565187
1794,-1.3471222089822754,3,-0.5107395228956326,1.0073812882604511,0.9473392549565187
1809,0.26942444179646174,5,0.8423071630550486,-0.90806200631928,-0.8928161323690932
1824,0.5633420146653231,2,0.3470506728150296,-0.90806200631928,-0.8928161323690932
1826,-0.39189009715847617,5,0.4213903188232534,-0.90806200631928,0.9473392549565187
1834,0.4898626214481077,3,0.4538615784688981,1.0073812882604511,0.9473392549565187
1837,-0.9797252428961988,3,0.12514822509336038,-0.90806200631928,0.9473392549565187
1839,-1.2001634225478448,5,0.5712791420012865,-0.90806200631928,0.9473392549565187
1842,-0.1714519175068302,4,-0.8365220892257897,1.0073812882604511,-0.8928161323690932
1860,-0.31841070394126086,5,1.1169637775935675,-0.90806200631928,0.9473392549565187
1863,0.04898626214481579,3,1.201770520192436,1.0073812882604511,-0.8928161323690932
1896,0.5633420146653231,1,-0.9383553089454404,1.0073812882604511,-0.8928161323690932
1902,1.224656553620261,4,1.318490277285448,-0.90806200631928,-0.8928161323690932
1905,-1.2001634225478448,3,0.8265367375251438,-0.90806200631928,-0.8928161323690932
1910,-0.7592870632445528,2,2.209868222944757,-0.90806200631928,-0.8928161323690932
1919,-0.39189009715847617,5,-0.5034823359261189,1.0073812882604511,0.9473392549565187
1929,-0.39189009715847617,4,0.8206751634343827,1.0073812882604511,0.9473392549565187
1935,0.3429038350136771,2,-0.46840593224013594,1.0073812882604511,0.9473392549565187
1938,-0.8327664564617682,4,-0.5029240907746179,-0.90806200631928,0.9473392549565187
1944,0.4163832282308924,4,-0.4895727275678843,1.0073812882604511,-0.8928161323690932
1960,-0.39189009715847617,4,1.1630190025924045,-0.90806200631928,0.9473392549565187
1963,-1.3471222089822754,3,-0.19379583813090884,1.0073812882604511,0.9473392549565187
1967,-0.5388488835929068,3,1.49671004190216,-0.90806200631928,0.9473392549565187
1997,0.3429038350136771,5,0.5352723297294685,-0.90806200631928,0.9473392549565187
1998,0.19594504857924644,5,-0.5772637367828416,1.0073812882604511,-0.8928161323690932
2013,0.783780194316969,1,-0.49348044362839166,-0.90806200631928,-0.8928161323690932
2026,-0.39189009715847617,3,-0.7155224526379361,1.0073812882604511,0.9473392549565187
2031,-1.1266840293306295,3,1.0314592285553226,-0.90806200631928,0.9473392549565187
2069,0.6368214078825384,3,-0.49789988441110833,1.0073812882604511,-0.8928161323690932
2077,-0.7592870632445528,1,-1.0667051733613913,-0.90806200631928,-0.8928161323690932
2091,-0.09797252428961487,1,-1.0542842187404928,-0.90806200631928,-0.8928161323690932
2094,-1.5675603886339213,4,0.226051036227176,-0.90806200631928,0.9473392549565187
2097,-1.0532046361134142,3,0.4279496993533908,1.0073812882604511,0.9473392549565187
2100,0.4163832282308924,4,0.379196289455632,1.0073812882604511,0.9473392549565187
2103,0.26942444179646174,5,1.5386714691233225,-0.90806200631928,0.9473392549565187
2104,0.1224656553620311,1,-1.4358447797914635,-0.90806200631928,-0.8928161323690932
2105,1.1511771604030456,1,-1.1456968622987904,1.0073812882604511,-0.8928161323690932
2110,-1.1266840293306295,3,0.6151013863941194,1.0073812882604511,0.9473392549565187
2115,-0.09797252428961487,4,0.9966154270157984,-0.90806200631928,0.9473392549565187
2123,-1.0532046361134142,2,0.3804058206172176,-0.90806200631928,0.9473392549565187
2133,0.7103008010997537,1,-1.3513171597683455,1.0073812882604511,-0.8928161323690932
2137,-0.02449313107239954,3,-1.1381605527535263,1.0073812882604511,-0.8928161323690932
2145,-0.9797252428961988,3,1.5559305483905634,-0.90806200631928,-0.8928161323690932
2148,0.19594504857924644,5,0.8589149563122049,1.0073812882604511,0.9473392549565187
2156,-0.4653694903756915,2,-0.15536996353591956,1.0073812882604511,0.9473392549565187
2164,1.5920535197063377,1,-1.386300522595745,1.0073812882604511,-0.8928161323690932
2183,0.5633420146653231,1,-0.8636900199321744,1.0073812882604511,-0.8928161323690932
2186,0.1224656553620311,4,1.4505617760447393,-0.90806200631928,0.9473392549565187
2187,-1.0532046361134142,5,1.8172823201516404,-0.90806200631928,-0.8928161323690932
2189,0.1224656553620311,1,-0.9224453221276604,1.0073812882604511,-0.8928161323690932
2193,-0.9797252428961988,2,1.734941160305235,-0.90806200631928,-0.8928161323690932
2200,1.445094733271907,1,-1.3429434824958297,1.0073812882604511,-0.8928161323690932
2205,-0.1714519175068302,3,-0.42611886201393107,1.0073812882604511,0.9473392549565187
2208,-0.5388488835929068,1,-1.4018848664084829,-0.90806200631928,0.9473392549565187
